timestamp,value
0,0.009934283060224654
1,-0.002265286023423693
2,0.013953770762013849
3,0.03196059712816051
4,-0.0026830674944667192
5,-0.002182739138983611
6,0.03458425631014783
7,0.018848694583058177
8,-0.005389487718699043
9,0.015351200871719295
10,-0.004268353856249245
11,-0.0038145950714051375
12,0.010839245431320681
13,-0.03176560489315596
14,-0.02749835665026066
15,-0.003745750584819454
16,-0.012256622406688476
17,0.014784946651905478
18,-0.009160481510424218
19,-0.018746074026705833
20,0.039312975378431085
21,0.005984473990269287
22,0.012350564093758476
23,-0.016994963724269136
24,0.0011123455094963468
25,0.014718451794197323
26,-0.010019871548446056
27,0.02101396036691344
28,0.0019872262016239
29,0.008666125004134464
30,0.0029658677554120615
31,0.05254556369017876
32,0.01573005550524132
33,-0.004654218579118005
34,0.03345089824206378
35,-0.006916872999420443
36,0.02217727190009511
37,-0.020693402477595515
38,-0.007563720977968612
39,0.023437224717382472
40,0.03476933159990821
41,0.02392736562379941
42,0.01868703435223519
43,0.015477926088214227
44,-0.007570439807348551
45,0.008103115832105826
46,0.01378722458080425
47,0.044642444524378315
48,0.03087236579136923
49,-0.010760803107254677
50,0.0314816793878959
51,0.01779835439167367
52,0.012461559993880827
53,0.03873352577681736
54,0.04761999044991902
55,0.04612560238232397
56,0.01121564953554723
57,0.02231575248297571
58,0.03562526862807128
59,0.049010902542447186
60,0.0204165152430942
61,0.026786820466723656
62,0.008873300519879435
63,0.007575867518386584
64,0.04825051644788396
65,0.05962480057141646
66,0.031559797568393326
67,0.05357065795784048
68,0.04123272050095268
69,0.021597604907897517
70,0.042227912110168284
71,0.0662607313293194
72,0.03528347921780097
73,0.06779287311628013
74,-0.015394902081794892
75,0.05393805008750448
76,0.03974094136476342
77,0.03251985299068265
78,0.040835215530710046
79,-0.00025137829201785783
80,0.03560656224324976
81,0.04764225143023493
82,0.07055788089483032
83,0.031134595634527053
84,0.02583012794213625
85,0.03246485912830927
86,0.061308042354041484
87,0.050075022193193694
88,0.033404795924659225
89,0.05476534866226712
90,0.0469415509869608
91,0.06487289981065779
92,0.03195893812245295
93,0.03994675706804464
94,0.039157836937356846
95,0.01822970103735763
96,0.053922405541291525
97,0.05372110544359779
98,0.04910226913284922
99,0.04480825733249706
100,0.021692585158991716
101,0.042087093544692825
102,0.044145709669464614
103,0.03545445461556762
104,0.048774285766679824
105,0.060581017136290764
106,0.0907237180242106
107,0.05699155625663678
108,0.059151007814455286
109,0.05301108168467666
110,0.01662457569401917
111,0.054969722491015664
112,0.05720460419882053
113,0.10576484224970573
114,0.05315278070437755
115,0.06353094684667225
116,0.057305764605895135
117,0.03512643924760936
118,0.08185645629030042
119,0.07453866065373549
120,0.07582063894086094
121,0.04231225090410522
122,0.08905588621872199
123,0.03346297874415438
124,0.07373714187600541
125,0.10630911251619957
126,0.04318927349738623
127,0.05217404540794456
128,0.06599302730175283
129,0.05443048691767602
130,0.033986731378677346
131,0.06687125949612055
132,0.0447539257254779
133,0.07597184861270363
134,0.04861151531532394
135,0.0984986881003508
136,0.05233493415327527
137,0.06205876967588649
138,0.0852703443473934
139,0.044882713671320906
140,0.0745491986920826
141,0.09664285508564857
142,0.038850335308775456
143,0.0751926771706461
144,0.07719765588496848
145,0.0881364574355462
146,0.048260985782438356
147,0.047090867738314474
148,0.08443883131233795
149,0.08043969346466372
150,0.08000985700691753
151,0.08242896418993952
152,0.062399505568430186
153,0.08114507394322007
154,0.08286144946597362
155,0.06321297163947265
156,0.11531549022289514
157,0.08797665841823575
158,0.05517393005594703
159,0.09263107217267659
160,0.06050636659545357
161,0.09624169207484905
162,0.10417191158014809
163,0.06508635363296579
164,0.10126752258488644
165,0.09075561853872997
166,0.0994412031998898
167,0.12143585965307896
168,0.0790922376799426
169,0.06942527671285022
170,0.06720971140748955
171,0.06918379430069124
172,0.08445796581171792
173,0.09332303949633289
174,0.09253381598660039
175,0.10404366498072048
176,0.08826003783755813
177,0.11757068154314633
178,0.08370686333524087
179,0.14390338333179237
180,0.10251334695530012
181,0.07335684887167435
182,0.06958215003877775
183,0.1011494483048637
184,0.08753074429348298
185,0.10678000988184184
186,0.1024647524914709
187,0.09204342174686254
188,0.07706412563863191
189,0.0642030555062827
190,0.08606970095865958
191,0.11262797588646944
192,0.10028187488260408
193,0.07158522442576024
194,0.10046361851702364
195,0.10520634759457674
196,0.08032285127597734
197,0.10157450211891056
198,0.10016417436892
199,0.07664059404338755
200,0.10715574720696568
201,0.1117156905273647
202,0.12266102486350555
203,0.12257604104069807
204,0.07444661264085818
205,0.08374349920169755
206,0.1133007053441732
207,0.11377571901824418
208,0.11430095372612097
209,0.18155462981309442
210,0.11641781021386334
211,0.12821131280361198
212,0.12508003526986405
213,0.11952782502611596
214,0.10069461510719309
215,0.12267938440986535
216,0.09254349570924857
217,0.10376362786519983
218,0.09929272904341793
219,0.11113748278772645
220,0.15629317133347018
221,0.07315469614816504
222,0.12472520380749028
223,0.07924568257620697
224,0.10256136268421133
225,0.13427901193934733
226,0.11428560038190926
227,0.09194510444141388
228,0.09969392581480063
229,0.12809195497869352
230,0.10039266736565727
231,0.1198291717916395
232,0.11691143679807628
233,0.10346799304788366
234,0.15987888178650653
235,0.13017838044636024
236,0.07749714826684787
237,0.12222908629538856
238,0.10576427070463225
239,0.1365486666959245
240,0.10414958523134599
241,0.11820527117066201
242,0.13109974557960913
243,0.13881510388340243
244,0.09799407185888448
245,0.11580997528318103
246,0.11350109377678087
247,0.11043341534852576
248,0.15930908480562195
249,0.1325996342192191
250,0.0997823209132991
251,0.14385723894109553
252,0.16844312394025268
253,0.14714930521102293
254,0.09661260068091973
255,0.11781531854267498
256,0.15333822298373245
257,0.11434661068762439
258,0.13787638856292458
259,0.14499268106858673
260,0.11146139056843835
261,0.129309492878764
