timestamp,residual
0.0,0.515425676773839
1.0,0.53402704426405
2.0,0.5443325128077829
3.0,0.5755493963172852
4.0,0.565649547475525
5.0,0.5282309563582402
6.0,0.5450238401889825
7.0,0.5239867442500277
8.0,0.5601899915624435
9.0,0.5382915078959346
10.0,0.5525347718672772
11.0,0.575176870297181
12.0,0.5231236126081175
13.0,0.5468917992169355
14.0,0.5372274014784533
15.0,0.5684992274839326
16.0,0.5369700351002895
17.0,0.5184964609258302
18.0,0.5463141765718889
19.0,0.5695750060223379
20.0,0.5578658775048156
21.0,0.5457643173791213
22.0,0.5369112485441557
23.0,0.5704741614260693
24.0,0.531330387298566
25.0,0.5406400178002413
26.0,0.5495404295521672
27.0,0.5481670690145088
28.0,0.5413804656088521
29.0,0.5596447747219953
30.0,0.5130455178562849
31.0,0.5441220400350444
32.0,0.5526151915594253
33.0,0.5349373154245533
34.0,0.5439666878400773
35.0,0.5412954860477629
36.0,0.5480602098195336
37.0,0.5723374394395153
38.0,0.5413501549889141
39.0,0.5496815383012241
40.0,0.5506691940688175
41.0,0.5559429954004323
42.0,0.5391581615096908
43.0,0.5544188359431094
44.0,0.5732318146879756
45.0,0.5129680964272652
46.0,0.5665692766690275
47.0,0.5476547134389349
48.0,0.5490738652677616
49.0,0.5692810993293558
50.0,0.5268929834125082
51.0,0.5437809088214147
52.0,0.550023618041281
53.0,0.5355153863883285
54.0,0.58044647628111
55.0,0.5400351270278246
56.0,0.5485059811496791
57.0,0.5445225836117232
58.0,0.5264030326635047
59.0,0.5401602024490686
60.0,0.5491836390980862
61.0,0.5609100392584835
62.0,0.5465982794326701
63.0,0.5573476515313045
64.0,0.5237955347846741
65.0,0.556623521567208
66.0,0.5954571076786336
67.0,0.5402573785874619
68.0,0.5468822609249055
69.0,0.5573833788430922
70.0,0.5246613761171188
71.0,0.5593758864358758
72.0,0.5525061234272252
73.0,0.5721385257956917
74.0,0.5504044678871252
75.0,0.5773045880814379
76.0,0.5659661044973445
77.0,0.5560135331709791
78.0,0.5464023810964032
79.0,0.5543883219540389
80.0,0.5709601034731169
81.0,0.5491573726050709
82.0,0.5220259111124752
83.0,0.5371312896650037
84.0,0.5522443953507971
85.0,0.5612606827671891
86.0,0.5420971036490831
87.0,0.5663065524835231
88.0,0.5270663736363462
89.0,0.5433987512287284
90.0,0.5210795893654128
91.0,0.5553345351573679
92.0,0.545488774131969
93.0,0.5635020638370104
94.0,0.5302788471937834
95.0,0.5774352554896018
96.0,0.5605101766966452
97.0,0.572868130347031
98.0,0.551374495609769
99.0,0.5541743290432801
100.0,0.5397675040384006
101.0,0.583984942159426
102.0,0.5705510339441149
103.0,0.5652616533209827
104.0,0.54042896484481
105.0,0.5504576709076177
106.0,0.5227199235769265
107.0,0.5598708588856589
108.0,0.5603340478304477
109.0,0.5099036533948984
110.0,0.5459920458200945
111.0,0.5457386620625351
112.0,0.5407716128853945
113.0,0.5221709177961762
114.0,0.5524608419541723
115.0,0.5531337202482453
116.0,0.5365710856722216
117.0,0.5499121495949676
118.0,0.5719495631262002
119.0,0.5669103804577661
120.0,0.5213152175149451
121.0,0.5356661391981679
122.0,0.5473693237415771
123.0,0.5587836459481565
124.0,0.5368478085881162
125.0,0.5531854171855157
126.0,0.5308565612214602
127.0,0.5709068876710444
128.0,0.5474460381357811
129.0,0.5412411866802078
130.0,0.5527672779850269
131.0,0.5470155959015081
132.0,0.5180850885001024
133.0,0.564949283702485
134.0,0.5583404224374319
135.0,0.5470667005791686
136.0,0.5618981412397976
137.0,0.5347650040049242
138.0,0.5563755651343153
139.0,0.5561438107308279
140.0,0.562335808425937
141.0,0.5045549410943424
142.0,0.5565773275391408
143.0,0.5383047875968724
144.0,0.5572792753899883
145.0,0.5457093998667469
146.0,0.559181835752544
147.0,0.5573738637895724
148.0,0.5384287511985708
149.0,0.5476219957587816
150.0,0.5673054041068515
151.0,0.5452322311055767
152.0,0.512998747690254
153.0,0.5487574899796984
154.0,0.5312163763448969
155.0,0.5272994086257258
156.0,0.527498571512033
157.0,0.5397737658305379
158.0,0.5647272615050913
159.0,0.5503471115282681
160.0,0.56391031974201
161.0,0.5403825907358548
162.0,0.5418367064827037
163.0,0.546292137314266
164.0,0.5149696542509498
165.0,0.5147215654862554
166.0,0.5373240521908521
167.0,0.5464690350123005
168.0,0.5481172486982354
169.0,0.5410833536742277
170.0,0.5316782434582931
171.0,0.5623208078042191
172.0,0.5318340241619973
173.0,0.5596020609901582
174.0,0.5416316604332712
175.0,0.525614893976421
176.0,0.5445248688380719
177.0,0.5348710730215884
178.0,0.5608617150292317
179.0,0.5496627498549819
180.0,0.5617167482659662
181.0,0.5571224494625248
182.0,0.5352755079749132
183.0,0.5436739682557615
184.0,0.5555391281755969
185.0,0.5541404571828156
186.0,0.5418127762035498
187.0,0.5663463227432566
188.0,0.5671800821955653
189.0,0.5870367535312453
190.0,0.5536968693280103
191.0,0.5608305309171457
192.0,0.5761269667542909
193.0,0.5523445374003333
194.0,0.5331990426290232
195.0,0.5211123357965272
196.0,0.563213064979899
197.0,0.5182588858784061
198.0,0.5463446086664803
199.0,0.5531896489177657
200.0,0.5414456305788962
201.0,0.5567826530681343
202.0,0.5438100539387468
203.0,0.5677944952264559
204.0,0.5472968642320313
205.0,0.5421050152957407
206.0,0.5320064897126195
207.0,0.5615143257404002
208.0,0.5695889276728059
209.0,0.5288631941373071
210.0,0.5774605664605515
211.0,0.527172348386537
212.0,0.5694999538453139
213.0,0.5675180649633775
214.0,0.566560960421817
215.0,0.5655064649072975
216.0,0.5346870083951909
217.0,0.5423881099673215
218.0,0.535166842958557
219.0,0.5511040093222784
220.0,0.5304578807969749
221.0,0.5725576689975257
222.0,0.5603601963576128
223.0,0.5674935312497401
224.0,0.5609217723609299
225.0,0.523869134639374
226.0,0.5297699981695821
227.0,0.5780147221234979
228.0,0.5699582060709781
229.0,0.5300890090954247
230.0,0.5537209257164112
231.0,0.5215019104321003
232.0,0.5441377102975482
233.0,0.5647659133488602
234.0,0.530222008867192
235.0,0.5379739623295499
236.0,0.5669823281352396
237.0,0.537894662659735
238.0,0.555424302327181
239.0,0.5483807682517139
240.0,0.555643366482947
241.0,0.5918137666020459
242.0,0.5155545187004196
243.0,0.5745432511822629
244.0,0.5486841931762575
245.0,0.5689466177753566
246.0,0.5634593917494772
247.0,0.5528967042532722
248.0,0.5444861438414599
249.0,0.5233447543508456
250.0,0.5644935018181089
251.0,0.5382781972503575
252.0,0.5662408658539935
253.0,0.5590172953322499
254.0,0.5634295995337146
255.0,0.5589707043862738
256.0,0.5177914741731151
257.0,0.543015204177149
258.0,0.5822491791423609
259.0,0.5670654576931758
260.0,0.5462399868662492
261.0,0.5487110233032226
262.0,0.5439494887573746
263.0,0.5828003002616451
264.0,0.5571252149102113
265.0,0.5865640970580814
266.0,0.538220247573251
267.0,0.5545251230845356
268.0,0.561988327414115
269.0,0.553428111746945
270.0,0.532490085750003
271.0,0.5436455790880779
272.0,0.5663278835176065
273.0,0.5622944214270512
274.0,0.5407176901384716
275.0,0.5728732023233558
276.0,0.5517435240285933
277.0,0.5589493594376165
278.0,0.5466773800671239
279.0,0.5595909695599878
280.0,0.5446094449390828
281.0,0.5514060127473053
282.0,0.5003786647779102
283.0,0.5696402365362061
284.0,0.5222349960886313
285.0,0.5867795521046443
286.0,0.5511442367742336
287.0,0.5427325729224514
288.0,0.5477798390891202
289.0,0.5525131422791477
290.0,0.5618080704589572
291.0,0.49797995379157384
292.0,0.5718418584456183
293.0,0.5508122178291984
294.0,0.5339811269222751
295.0,0.5353475273518851
296.0,0.5640937049115173
297.0,0.5288253560536574
298.0,0.5241595077610874
299.0,0.5699562047551808
300.0,0.5574188305956629
301.0,0.5389327333440459
302.0,0.552420051347072
303.0,0.5341827623999007
304.0,0.554081689099157
305.0,0.5543524435781837
