timestamp,value
0,-0.01350356549948763
1,-0.0023903734143103567
2,-0.014848398419999225
3,-0.004659230592780806
4,-0.03587229333907571
5,0.006765874147458771
6,0.0030241095072444848
7,-0.012841772621363812
8,0.0171849133686481
9,0.02325140275253117
10,-0.02715119728737948
11,-0.009754495571324285
12,-0.009382846995745965
13,-0.012298062022177291
14,0.02358949683863497
15,0.003623477224543929
16,0.0027097031737877844
17,-0.03157724728813507
18,0.021708360604184528
19,-0.01528516789706945
20,0.011198652605326565
21,0.016047538759163836
22,0.03821317191677302
23,-0.014676407982382244
24,-0.0483902431164165
25,0.0161769908950739
26,0.04901022363021708
27,0.03827892705878875
28,0.018193188305492516
29,0.004667276287359053
30,0.031142451932746208
31,-0.0039709239940893745
32,0.025527155387124384
33,0.02660940318333254
34,0.038204198149977595
35,0.07269320077822156
36,0.025848319343575343
37,0.008320727485850023
38,0.018488513756160112
39,-0.015881518097782366
40,0.006105737378218836
41,0.01231435123773792
42,0.010518232041308152
43,0.024547097440674442
44,0.005551601352355988
45,0.04492061334648943
46,0.02300414129836394
47,0.02331399357722771
48,0.017442105669741644
49,0.027603813677179585
50,0.04150196529335269
51,0.008157395685781995
52,0.012837670218494869
53,0.020425479424466705
54,8.258153053570041e-05
55,0.011114842805570044
56,0.018475582529106818
57,0.045987783614254554
58,0.0342512265800385
59,0.03337179822735089
60,0.04701795924335944
61,0.027752564232012066
62,0.03880929699857779
63,0.029435564941350075
64,0.03730724698799257
65,0.02084482684776836
66,-0.015776343165528582
67,0.03081441675627392
68,0.062454962721998804
69,0.05302430804483185
70,0.05430794969182342
71,0.060222614436124366
72,0.03777315181922875
73,0.04044631414811191
74,0.024646962091312993
75,0.031178542879459002
76,0.05031542299542283
77,0.06257768874337633
78,0.03621107448638001
79,0.030496214702971768
80,0.04001055917713195
81,0.0525241349785823
82,0.012122903677329166
83,-0.004423619062744764
84,0.03098926301016833
85,0.01808575148171683
86,0.032837196047053784
87,0.040544393623650574
88,0.03493503181953973
89,0.0735493506894149
90,0.0515348952920464
91,0.05150948719221657
92,0.058444142880868036
93,0.023723337644384616
94,0.06778223574840538
95,0.0459847142692908
96,0.061409612344824255
97,0.027062855339196893
98,0.017924824679678715
99,0.06585779316050058
100,0.05752819052195034
101,0.032458968912849794
102,0.03360673837450612
103,0.07400869568829539
104,0.028211762142653446
105,0.08535345906511926
106,0.03498758530704262
107,0.06626783851216766
108,0.04742763048502031
109,0.06656374862164686
110,0.04411771995771615
111,0.05224414187855412
112,0.056818383507914426
113,0.036456250884370545
114,0.07181648690840252
115,0.0472357286705683
116,0.05342800169319963
117,0.03861301250782976
118,0.007753326824093791
119,0.055679444747996625
120,0.10825230843225832
121,0.07619208575796048
122,0.060614792405312104
123,0.056242183415834646
124,0.06244931785624093
125,0.0734423823035042
126,0.0393837436938231
127,0.08578643389337745
128,0.07830762630882489
129,0.07886371451415869
130,0.07376951477619455
131,0.0658923331538798
132,0.0794572247193364
133,0.07833628267482756
134,0.05991918578117953
135,0.056027964542061985
136,0.07003712590523974
137,0.09948040302990376
138,0.04421785848692199
139,0.0401494946849512
140,0.07329521682473034
141,0.07151775403712037
142,0.07446683328740818
143,0.07637906395817001
144,0.06753595490730391
145,0.10229726877204164
146,0.040981920430469686
147,0.05693005950439507
148,0.07193490479701904
149,0.04163622377691665
150,0.07148291191135857
151,0.10872940331456035
152,0.07641772976591923
153,0.08111401811437367
154,0.051796704696548394
155,0.06517277183921046
156,0.07049607239352126
157,0.07214569806487532
158,0.10463287590007538
159,0.0906538212145025
160,0.05777084086125936
161,0.0854300955686401
162,0.0909644349699357
163,0.10430298077042534
164,0.11361081373136747
165,0.06219811616344263
166,0.06678284977579324
167,0.058348442821707674
168,0.07931960281786038
169,0.0938271674889267
170,0.10474669033178205
171,0.08398097952714956
172,0.07960304953490313
173,0.08953515984497482
174,0.07029714196739954
175,0.12929077443389547
176,0.05584677945763882
177,0.09219481157791448
178,0.12947212438459277
179,0.08963599689119996
180,0.08619921929997011
181,0.08335109154379146
182,0.08739216636475185
183,0.1189569694935306
184,0.04776276177340986
185,0.12316867402592652
186,0.0645208569509971
187,0.08816695341531171
188,0.08541511159402676
189,0.1062710653954144
190,0.06303751296232504
191,0.10474345332163885
192,0.13648619246573707
193,0.06923651990814379
194,0.10079412335220791
195,0.08426035644406782
196,0.10651774412386072
197,0.09888295554831504
198,0.08617026181911382
199,0.10925744569742149
200,0.13608696219573488
201,0.09668192416545403
202,0.11539515884296364
203,0.07563454084257673
204,0.08287127246363983
205,0.11194812555760755
206,0.1326823205707193
207,0.1106122669757132
208,0.09773883938953692
209,0.10448582810846707
210,0.07999184532060565
211,0.11759030652710734
212,0.12364666124646818
213,0.09745819334333838
214,0.09759915704480997
215,0.11281756459304097
216,0.0992656052791881
217,0.10717734770748355
218,0.1509944357833303
219,0.10455948598508007
220,0.10283319695957556
221,0.09754916388729681
222,0.12588383942999873
223,0.10787551653563794
224,0.09901253923357148
225,0.13892608064546025
226,0.14139206009027275
227,0.1014915286852259
228,0.07666920097278768
229,0.13465027379673844
230,0.10130740348479993
231,0.1313125119832554
232,0.07659792364576329
233,0.1343519467659862
234,0.09277656141438438
235,0.1321152823813305
236,0.1182854613567287
237,0.09942121161206711
238,0.1108592737414644
239,0.13322636913913402
240,0.12211788906230468
241,0.1321882596094497
242,0.1605288116903097
243,0.09021516776577897
244,0.15434425149937248
245,0.12458711875046426
246,0.10502431903353743
247,0.09689372748522021
248,0.12021759218445933
249,0.14293300223848918
250,0.12244901759244932
251,0.15572309860494696
252,0.09697648619896881
253,0.1262582210430789
254,0.10195213111173762
255,0.13477263765249936
256,0.145737747801946
257,0.12008476412637893
258,0.07691572286745732
259,0.1334789629359299
260,0.1387347710346702
261,0.13858589509923397
262,0.1557156438364431
263,0.11007892640701902
264,0.145604322109009
265,0.1563501502495595
266,0.09742824831986967
267,0.13989303651837956
268,0.12391640337984658
269,0.1328695465379671
270,0.14195352967076674
271,0.12575542871772896
272,0.12248583841676777
273,0.1371830483497605
274,0.11525508122274396
275,0.1157834974222963
276,0.1515874656591301
277,0.11552411929682689
278,0.15232625001818426
279,0.14875182585707902
280,0.10548386542418808
281,0.12694870695328692
282,0.16488218806094745
283,0.12187668937720639
284,0.13271191475381228
285,0.15174121786503794
286,0.15866781018565193
287,0.1384692222791101
288,0.13204979610616718
289,0.17294739723397015
290,0.17977799327595156
291,0.1650771610156359
292,0.14770636285130048
293,0.13033468556718147
294,0.13039111186886868
295,0.15795028210531514
296,0.15636796441777367
297,0.17653197185892858
298,0.16200900185072278
299,0.11943839396480363
300,0.17103895235445837
301,0.13053878745371172
302,0.14332057456095296
303,0.15650400412503387
304,0.19191334979567928
305,0.2146983711201072
306,0.16513446118272365
307,0.14983606762559223
308,0.164690112969611
309,0.17225310851747672
310,0.14858664748885617
311,0.19140422711824645
312,0.16060141518382803
313,0.1664548617818279
314,0.17031848504108923
315,0.16593173221228913
316,0.17477881000939224
317,0.14615493626906154
318,0.1478339649210794
319,0.1374969153405661
320,0.16879002461240453
321,0.17607873007024227
322,0.17015545732303772
323,0.19498984866695074
324,0.16188807962341908
325,0.17587483311185026
326,0.1411659824772137
327,0.15575800595051198
328,0.17791075515131555
329,0.1814820422148629
330,0.15912066104671635
331,0.16406801496283868
332,0.13564252506638383
333,0.15935941598386782
334,0.18480766327039574
335,0.17900410032213132
336,0.1780133144276242
337,0.1694954737436192
338,0.16914126317256353
339,0.15629357721053108
340,0.18397656840405072
341,0.17891945888778782
342,0.180840376959856
343,0.1609793031466484
344,0.12893314160257513
345,0.19444305423507394
346,0.16342325087983192
347,0.1562444847191376
348,0.18786957823827988
349,0.16665974720161741
350,0.19619872768093244
351,0.18784011899153397
352,0.18967138646400955
353,0.1491808857759893
354,0.201238879707728
355,0.1827250106246771
356,0.17061445721507593
357,0.181367769346845
358,0.1434752953420336
359,0.18767305622961342
360,0.15941256983635857
361,0.1534465942831293
362,0.15055281627564218
363,0.2037537674997985
364,0.16941473212614422
365,0.21317455419832998
366,0.17228397073895405
367,0.14935284084814104
368,0.16166951120102682
369,0.20921623240013876
370,0.18188203644126666
371,0.17453425407018797
372,0.18920036451705574
373,0.1965356547233509
374,0.20934797631804922
375,0.21646998459785852
376,0.1808046270842183
377,0.16197904627835924
378,0.18073069677753448
379,0.1947056101316577
380,0.17072482147578777
381,0.17135698170209915
382,0.1978757576309977
383,0.19052695296859098
384,0.19265593990823174
385,0.1773300933059986
386,0.18839198571588467
387,0.1750153371146339
388,0.21180396822249575
389,0.21520498669447505
390,0.15807624275523813
391,0.1769097827961518
392,0.16606941489819843
393,0.18349952131186203
394,0.1953312406041928
395,0.16850709560602942
396,0.17956280373749375
397,0.17842085255837004
398,0.2031453465879789
399,0.20088688674072502
400,0.18556524893325493
401,0.20403641744278797
402,0.1900663983082547
403,0.19606689779347894
404,0.23546904180597075
405,0.22930922103580698
406,0.17700837526144805
407,0.2200946483575835
408,0.22022793108983185
409,0.18153473422494765
410,0.22137555287509722
411,0.23625863836825106
412,0.18354910387511175
413,0.18814994357971473
414,0.22735322933687008
415,0.21292990621651298
416,0.2190295255047905
417,0.21531178432800993
418,0.21681391841856287
419,0.18297055743377832
420,0.23094635413242895
421,0.23389179984855546
422,0.20641218511863943
423,0.21063046100372274
424,0.18137784994888556
425,0.22278509512035669
426,0.22444114883428287
427,0.21225617966001378
428,0.23648706719741006
429,0.2078184553804012
430,0.226292118517872
431,0.1951067132261577
432,0.21552895698251523
433,0.2130129148419433
434,0.22150615844081883
435,0.21010946142333284
436,0.21537054808656664
437,0.23502094342883012
438,0.21026471525523566
439,0.18736845798522642
440,0.2549916780841084
441,0.24812908157380972
442,0.19515474609788763
443,0.2352941561049039
444,0.21194050458897315
445,0.2277697443066212
446,0.2288844825802699
447,0.21881184399367357
448,0.2083246866882721
449,0.2106891789536748
450,0.20667616169037517
451,0.20886355583539112
452,0.2246564341990129
453,0.21218480021778496
454,0.2406410413142524
455,0.25724492310671854
456,0.21639893517259914
457,0.23328809001070755
458,0.2389937022060587
459,0.23894004541838548
460,0.23151910535832176
461,0.24535364836719445
462,0.24064497905361315
463,0.20674675155345407
464,0.24938312128778548
465,0.25024581674533486
466,0.21773427791642838
467,0.23425875670895205
468,0.2476665798562214
469,0.2303137236084128
470,0.25645956095532024
471,0.28277744989238723
472,0.22028027934730038
473,0.20887910793692452
474,0.24307637191209752
475,0.2519312501025229
476,0.23338267252310463
477,0.2675652132664207
478,0.21222788400553505
479,0.25335837246063225
480,0.2278827835848221
481,0.27488755812414595
482,0.28085030706336234
483,0.22616686824433305
484,0.23100885728182838
485,0.259691757739596
486,0.2352573870042097
487,0.24259177564135523
488,0.2445077684108482
489,0.20610653687604685
490,0.24472324507811524
491,0.23170544451871652
492,0.23613754355200456
493,0.2753726400693763
494,0.22186986211441487
495,0.26376410373495957
496,0.24242074139336384
497,0.2429047966300833
498,0.2648074379210342
499,0.2563010258913778
500,0.2614122599443906
501,0.26986369321065723
502,0.24437383233633356
503,0.239255265309845
504,0.23029698946884403
505,0.2359917894004209
506,0.31198188850617453
507,0.27839359161473576
508,0.22697851267583957
509,0.2280508408651286
510,0.26463732123436984
511,0.26644529594755934
512,0.2669776767063473
513,0.251400884128926
514,0.254490914799942
515,0.26405759048318717
516,0.2597178601258666
517,0.21411399254504931
518,0.2544040073884961
519,0.24247187131479372
520,0.2635042283781702
521,0.3202051800520682
522,0.2683496333094861
523,0.25522940627655205
524,0.28043603003954504
525,0.27215375774418427
526,0.27140188980903684
527,0.27563701186431344
528,0.30513087129659083
529,0.2418822312934817
530,0.2744726415362291
531,0.24697237740036926
532,0.277110252926845
533,0.24812626977027813
534,0.2586526637278983
535,0.2615982017152419
536,0.28751633438689417
537,0.2868690888788483
538,0.24408565247107233
539,0.270598682219997
540,0.25580840290501655
541,0.24532990178649333
542,0.2666596589915126
543,0.26533034423088364
544,0.3205343297269105
545,0.28115919650721394
546,0.24544764998491528
547,0.26220451991658117
548,0.294427665908588
549,0.3162688554573985
550,0.24328033375524086
551,0.23790151229721912
552,0.3134193035074357
553,0.2842922835474181
554,0.2596341453624727
555,0.2881925817224487
556,0.22528504521966247
557,0.27856751013194325
558,0.2855564234568617
559,0.29798540279075664
560,0.2597220809541493
561,0.2822137432280672
562,0.2624915074788083
563,0.2866076751134864
564,0.26409307355273953
565,0.2743379832167956
566,0.26308369210419547
567,0.2965227248364732
568,0.30116902233313336
569,0.27980758860085175
570,0.2857647598992006
571,0.25652817170732917
572,0.2800064670398643
573,0.28549590765916516
574,0.3394158618205995
575,0.26526065948451677
576,0.3172835447750488
577,0.30843717546931615
578,0.2946127280898027
579,0.32467240968390265
580,0.2974421094521372
581,0.29828318391335856
582,0.28993758693964905
583,0.3159713776483725
584,0.31392938467621767
585,0.27998645425007573
586,0.2666150561080246
587,0.2894403872520868
588,0.2779992287120471
589,0.29322950850769286
590,0.3197487626936828
591,0.2863539668982642
592,0.2951435323737685
593,0.29766045469616786
594,0.31396861764410566
595,0.25256221332030787
596,0.28586599410469404
597,0.30272567384558946
598,0.3230015791285372
599,0.2896619510498759
600,0.26246894587916253
601,0.3128942289193227
602,0.2882927522234874
603,0.2777066668181928
604,0.2895130922057355
605,0.298809492846883
606,0.29090510670923575
607,0.2593886788580186
608,0.32194132393774266
609,0.32999750082557444
610,0.31803043982679013
611,0.28274628659150364
612,0.30197016932104964
613,0.30636957369541085
614,0.3189758877912382
615,0.3208668097743616
616,0.2933165240244301
617,0.3101399111282712
618,0.3181456080923048
619,0.3386164464429353
620,0.32409013079649446
621,0.3262811337475104
622,0.31267653255858724
623,0.3397091829040701
624,0.32019525591918996
625,0.2952782417965286
626,0.3410673994025038
627,0.32745806545078054
628,0.30513911957743034
629,0.30491014065201516
630,0.32093151090281524
631,0.3247636959053517
632,0.31994584531262416
633,0.3227261734688577
634,0.3509991474915276
635,0.3389308630446977
636,0.32181271182530047
637,0.33732621161534965
638,0.2983495219294492
639,0.3274585409989362
640,0.35618612699466223
641,0.3161390820921525
642,0.3040473214276183
643,0.3084582222281388
644,0.30020733925315224
645,0.3068047618374459
646,0.31558983802819945
647,0.2953886596164272
648,0.32431236667899205
649,0.34254554347573296
650,0.3068448763970616
651,0.35588567847283537
652,0.3362158417705519
653,0.34711161171248117
654,0.31384330892295725
655,0.34459050454133233
656,0.3061613219920938
657,0.3463049500167302
658,0.33243678679587063
659,0.3405650243996957
660,0.30648810788750297
661,0.3125986031544679
662,0.3429445643650677
663,0.312533039915516
664,0.34126412584198246
665,0.3051572438707951
666,0.3499634842533334
667,0.30884953370462986
668,0.3450459987535905
669,0.34701261867292005
670,0.3210645636314085
671,0.34714053134169454
672,0.34120884526667117
673,0.3257231628761453
674,0.3168289063184759
675,0.29824748616654845
676,0.3449930009459939
677,0.3072039445727589
678,0.3409068839888262
679,0.33423103567835505
680,0.35358285550876395
681,0.33445909001020274
682,0.3344110442730582
683,0.35613741408576594
684,0.3487011605816824
685,0.3488231191436556
686,0.35238535179617053
687,0.31278855753585794
688,0.3591357735997397
689,0.35674937588027206
690,0.32466633742847006
691,0.340618390526516
692,0.3452138542474474
693,0.34381006431196537
694,0.3536771993313707
695,0.3761273356366237
696,0.3696353345534566
697,0.3222556161313719
698,0.361441399806121
699,0.37607866639070825
700,0.3577361704137841
701,0.37231960850371937
702,0.3912454089140153
703,0.3719741909221397
704,0.35698617191283455
705,0.37340176948169507
706,0.3558977566619378
707,0.3539780608656991
708,0.34697171528572535
709,0.38576826717664214
710,0.33863142668116
711,0.3861473544935623
712,0.3659972824748074
713,0.32851387650396113
714,0.3643529858598284
715,0.31549946984696753
716,0.3705101603366207
717,0.3762046296597798
718,0.3471528808869589
719,0.36197095391911166
720,0.3990831486750057
721,0.35038506591476126
722,0.33982184825886796
723,0.39113326804925197
724,0.4012517438106159
725,0.36257391343695694
726,0.3832292607081671
727,0.39032951831061763
728,0.3491503153492323
729,0.3547938832926426
730,0.38961749026309467
731,0.3992002855741702
732,0.3772576172034871
733,0.3489037129299589
734,0.40674122223398884
735,0.3568805820437607
736,0.36129724437657096
737,0.37534675668979245
738,0.40008320841429545
739,0.38657951953104447
740,0.3782973100072382
741,0.3797657706023621
742,0.3718702933728693
743,0.38266279029037015
744,0.3214087984461139
745,0.36656785081860405
746,0.3778264386983356
747,0.3504797183276099
748,0.3817264663562312
749,0.37041057558027757
750,0.4101095139663098
751,0.4069603945042971
752,0.36668388861763673
753,0.3734832457686661
754,0.37552104868783215
755,0.36846681047680757
756,0.38190049968056256
757,0.3633343586222482
758,0.3563876933012495
759,0.3919542244780054
760,0.3925905916844362
761,0.36441368480680014
762,0.398907108615252
763,0.3688684454166934
764,0.3870633047607596
765,0.39890688025224913
766,0.38232774870592573
767,0.3925948182428227
768,0.37367140712224856
769,0.38057066833143804
770,0.3808828113823932
771,0.37056843306919524
772,0.3824645167376844
773,0.3555276340227251
774,0.37717692505715794
775,0.3818024901326066
